bundle_version,cut,window,series,series_label,vol_ann,sharpe_excess_cdi,sortino_excess_cdi,max_drawdown,pct_neg_months,worst_month,best_month,N_months,report_id
v13b3,D12M,20Y,CDI,CDI,0.010403226438559829,0.0,0.0,0.0,0.0,0.0013,0.0165,241,REL_IND_D12M_CDI_20Y.pdf
v13b3,D12M,20Y,IBOV,IBOV,0.22139282471215027,0.01740708371873356,0.023965766798480476,-0.4958952492027713,0.43568464730290457,-0.299,0.1697,241,REL_IND_D12M_IBOV_20Y.pdf
v13b3,D12M,20Y,PA,Portfólio A,0.19578311474881302,0.2252304948629353,0.3231115887470351,-0.39853606223738136,0.3941908713692946,-0.2445,0.1648,241,REL_IND_D12M_PA_20Y.pdf
v13b3,D12M,20Y,PB,Portfólio B,0.2176249051184189,0.26139777578755274,0.36728501245470924,-0.4568885093302436,0.3983402489626556,-0.2764,0.1773,241,REL_IND_D12M_PB_20Y.pdf
v13b3,D12M,20Y,PC,Portfólio C,0.2540747389796,0.24238100865444248,0.3551620155722953,-0.49726671065645434,0.44398340248962653,-0.31739999999999996,0.2457,241,REL_IND_D12M_PC_20Y.pdf
v13b3,D12M,20Y,SP500_PR,SP500_PR,0.16538759616973994,0.21133626693558286,0.31782573606315045,-0.4444891981618916,0.4107883817427386,-0.1359,0.17629999999999998,241,REL_IND_D12M_SP500_PR_20Y.pdf
v13b3,D12M,20Y,SP500_TR,SP500_TR,0.16581576045399832,0.3279599180690483,0.5072761457210374,-0.4003413610637758,0.3941908713692946,-0.1349,0.1777,241,REL_IND_D12M_SP500_TR_20Y.pdf
v13b3,D12M,25Y,CDI,CDI,0.01300029245773767,0.0,0.0,0.0,0.0,0.0013,0.0208,301,REL_IND_D12M_CDI_25Y.pdf
v13b3,D12M,25Y,IBOV,IBOV,0.23992991553667337,-0.0329710418092928,-0.04510773636537865,-0.5161169132028918,0.4485049833887043,-0.299,0.17920000000000003,301,REL_IND_D12M_IBOV_25Y.pdf
v13b3,D12M,25Y,PA,Portfólio A,0.20694800915452957,0.32042007871254385,0.4785251449565392,-0.426045935605209,0.3920265780730897,-0.2463,0.1918,301,REL_IND_D12M_PA_25Y.pdf
